Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount
HMP-594115,9/8/2023,In-Store,QY014273,Swindon,SN1,England,North East,01JZ3N57TBGQSP5XR85A043EZB,Garlic Parmesan Roasted Potatoes,Food - Sides,Vegetable Sides,3.14,0.697,13,
DDE-362935,2/8/2023,Online,NP082528,Aston,TF6,England,North West,01JZ3N5AR9HDB9E8HAGQFDJ161,Memory Foam Pillow,Home,Bedding & Linens,39.14,11.497,10,0.13
ZRX-680463,6/3/2023,In-Store,RI080002,London,W1F,England,South East,01JZ3NC48S84QDQ0V0PGR0EK6Z,Infrared Space Heater,Home Appliances,Heating Appliances,99.14,29.497,19,0.02
TWA-273291,7/31/2023,Online,VF019448,Horton,BS37,England,North East,01JZ3N57Z8GZ71WN04V99E3NFN,Falafel Mix,Food - Baking & Cooking,Seasonings & Mixes,1.94,0.337,9,0.32
UWY-200831,12/24/2023,In-Store,EN095499,Upton,DN21,England,South East,01JZ3NC5J9ZQXR3BC0YC4FVAEN,Granola Clusters,Food - Cereal,Granola,4.14,0.997,7,0.04
MEN-610445,8/23/2023,Online,JT099759,West End,DN36,England,North East,01JZ3N57EXVNT9WVS002YAR34G,Peanut Butter Pretzel Nuggets,Food - Snacks,Candy,2.44,0.487,20,0.06
KDS-132717,3/3/2023,In-Store,AU098362,Newport,NR29,England,North West,01JZ3NC4DVZ5TPRTT1TFX4QT0Y,Faux Leather Leggings,Clothing - Pants,Leggings,49.14,14.497,2,0.17
WFZ-950094,8/14/2023,Online,PP030760,Birmingham,B40,England,East of England,01JZ3N57FE6EZPS6YSR0TGVYRV,Hibiscus Herbal Tea,,Herbal Tea,2.44,0.487,15,0.11
IRS-247880,7/22/2023,In-Store,PA056440,London,WC1B,England,Yorkshire and the Humber,01JZ3NC7HWVW1G86C9V3EWPTBR,Organic Spinach,Food - Produce,Leafy Greens,2.14,0.397,8,0.31
DLX-775654,8/23/2023,Online,WW007177,Ashley,SN13,England,East of England,01JZ3N5AV7X1ZZZ71A2NH6GFF2,Telescope,Outdoor,Outdoor Accessories,159.14,47.497,15,0.04
VSS-193666,2/24/2023,In-Store,QE036054,Sutton,CT15,England,East of England,01JZ3NC4WDJ7SHR4460Z6EXVN0,Sliced Olives,Food - Condiments,Olives,1.14,0.097,4,
DNR-016918,10/5/2023,Online,XX070821,Burnside,EH52,Scotland,,01JZ3NC7JSNY6QTYWGWBC3P8BR,Eco-Friendly Cleaning Cloths,Home,Home Organization,12.14,3.397,12,0.38
MZI-185386,11/20/2023,In-Store,FP047426,Norton,NN11,England,East Midlands,01JZ3NC8WT3A3C3CMWJSGF09YG,Miso Dressing,Food - Dressings,Dressings,2.64,0.547,14,0.37
CUQ-493570,6/15/2023,Online,LZ099384,Newton,IV1,Scotland,,01JZ3N5A1H925Z7F0M2ZV53NSZ,Multi-Function Smartphone Holder,Electronics,Mobile Accessories,12.14,3.397,10,0.36
AUF-846704,12/20/2023,In-Store,KV079867,Burnside,EH52,Scotland,,01JZ3N59EANQ5DWG2MPA84F0KP,Pineapple Coconut Yogurt,Food - Dairy,Yogurt,3.64,0.847,3,0.25
FFO-450684,12/18/2023,Online,GC074723,Wirral,CH48,England,South West,01JZ3NC67DJVQRHTTH40ZERK3Z,Body Pillow Case,Home,Bedding & Linens,14.14,3.997,11,0.26
GRY-846126,1/13/2023,In-Store,NB042671,Buckland,CT16,England,West Midlands,01JZ3N5AEZMBAXSWZTXTRS06KT,Casual Cropped Sweater,Clothing - Sweaters,Sweaters,39.14,11.497,17,0.26
LXW-911098,3/31/2023,Online,QJ084755,Belfast,BT2,Northern Ireland,,01JZ3N5C2EB7MTZZYJMR2ZK923,Sunflower Seeds,,Seeds & Nuts,2.14,0.397,11,0.37
VIP-799277,9/30/2023,In-Store,PQ067744,Tullich,AB55,Scotland,,01JZ3NC7K14YWSKC0WT9JRQJ0A,Organic Coconut Flour,,Baking Ingredients,4.64,1.147,19,0.37
XAO-112621,2/12/2023,Online,BY044939,Newtown,RG20,England,East Midlands,01JZ3N58NGGZ5W5GQ4RA6V0PA4,Legging Pants,Clothing - Activewear,Leggings,34.14,9.997,13,0.27
BQF-718548,4/10/2023,In-Store,XQ010209,Ford,GL54,England,East Midlands,01JZ3N5A0NA376EM6NZYJ1T80N,Honey Lemon Tea,Food - Beverages,Herbal Tea,2.44,0.487,14,0.04
WNC-735761,10/23/2023,Online,QN076872,Tullich,AB55,Scotland,,01JZ3NR3ZG1QNMJW0X08450BA0,Peach Halves (canned),Food - Canned Goods,Canned Fruits,1.74,0.746,9,0.09
DRR-723457,6/5/2023,In-Store,EG001806,Sheffield,S33,England,South East,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Food - Grains,Rice,0.74,0.346,11,0.08
NXJ-998297,1/1/2023,Online,GP080695,Ashley,SN13,England,West Midlands,01JZ3NR3P3AKWVC8CX5YVND61Y,Classic Leather Wallet,Clothing - Accessories,Wallets,34.24,13.746,18,0.04
ADU-615583,8/1/2023,In-Store,XI079358,Sutton,RH5,England,North East,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Outdoor Apparel,44.24,17.746,8,0
JDP-252284,1/1/2023,Online,QE049300,Ford,GL54,England,West Midlands,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food - Produce,Vegetable Snacks,1.74,0.497,3,0.01
OXY-252461,4/20/2023,In-Store,CV058577,Liverpool,L33,England,Yorkshire and the Humber,01JZ3NCDJMG02H5R6WMNJSD9NZ,Gardening Gloves with Claws,Garden,Garden Tools,24.24,7.247,17,0.08
TWZ-211274,10/19/2023,Online,QR060409,Newton,NG34,England,North East,01JZ3NR54GNP566953HCSRASNA,Plant-Based Protein Bars,Health,Fitness & Nutrition,19.24,7.746,14,0.09
KGW-532151,2/13/2023,In-Store,EX006718,Hatton,CV35,England,,01JZ3NCASAF8P20XD20FB2Z8RD,Pet Training Clicker,Pets,Training Supplies,5.24,1.547,5,0.1
XIF-843176,3/9/2023,Online,JZ052279,Birmingham,B40,England,East of England,01JZ3NCFYZQ0N3450VSYSGQQV2,Portable Campfire,Outdoor,Camping Equipment,39.24,11.747,11,0.04
AWF-700617,5/28/2023,In-Store,GG018526,Stapleford,LN6,England,Yorkshire and the Humber,01JZ3NTAXD7DB5NCWZY1YS4P84,Self-Adhesive Wallpaper,Home,Decorative Wall Art & Accessories,34.24,13.746,1,0.04
GFC-867826,11/29/2023,Online,OG060934,Edinburgh,EH9,Scotland,,01JZ3NTEHKCDAVMNKF3EWJYF77,Almond Flour Cookies,Food - Bakery,Gluten-Free Treats,4.24,1.746,13,0.05
HRD-181763,6/8/2023,In-Store,ZI040961,Brampton,NR34,England,North West,01JZ3NCEZ4MJHM8CT3CAHK2ZQK,Digital Wireless Camera,Home Security,Cameras,199.24,59.747,13,0.08
RMN-115366,1/21/2023,Online,RD011088,Kinloch,PH43,Scotland,,01JZ3NCF3QH1QZ8D900CA9FNHF,Wall-Mounted Bookshelf,Home,Home Furnishings,39.24,11.747,18,0.05
CNV-448838,6/11/2023,In-Store,GT071108,Brampton,NR34,England,East of England,01JZ3NR53W95QPVZ0HD5JKS01J,Caraway Rye Bread,Food - Bakery,Breads,4.04,1.666,13,0.01
KXL-161737,5/10/2023,Online,XL087175,Upton,WF9,England,East of England,01JZ3NR6A2YVTAF5DGSW0KFX9S,Garlic Herb Grilled Chicken,Food - Frozen Foods,Frozen Chicken Meals,8.24,3.346,12,0.05
JZX-014970,8/30/2023,In-Store,OF089412,Wirral,CH48,England,London,01JZ3NSYEVB9PQGDQ8258ZMY9C,Butternut Squash Soup,Food - Soups,Vegetarian Soups,2.74,1.146,7,
FOV-844905,6/13/2023,Online,HE047515,Eaton,DN22,England,South East,01JZ3NCC7G4W5WBK9S46T36JXE,Lemonade Mix,Food - Beverages,Drink Mixes,1.24,0.347,1,0.02
VVR-377158,7/21/2023,In-Store,NO029788,Seaton,LE15,England,London,01JZ3NCA9YGQS0HMZEB2H5DRPY,Raisin Cinnamon Granola,Food - Cereals,Granola,3.04,0.887,10,0.02
INZ-826683,2/19/2023,Online,ZR036249,London,WC2H,England,West Midlands,01JZ3NTH4HGMNT66VBQCR6ZW5T,Bluetooth Sleep Headphones,Audio,Sleep Aids,29.24,11.746,15,0.06
HRD-921119,4/22/2023,In-Store,EJ082693,Walton,CV35,England,,01JZ3NR2BSBHMRJHJV7VBNZ4MG,Crispy Tofu Bites,Food - Protein,Protein Snacks,4.24,1.746,4,0.04
VRK-478073,10/24/2023,Online,QU079994,Norton,S8,England,West Midlands,01JZ3NCG3AVKM8SCBFJDMPZM75,Infrared Thermometer,Health,Medical Devices,39.24,11.747,4,0.08
ATA-866766,10/7/2023,In-Store,DL051839,Wootton,NN4,England,London,01JZ3NCA5NX1M01H3JC96DPDZV,Fitness Foam Roller,Fitness,Recovery Tools,29.24,8.747,11,0.05
FJN-424641,1/29/2023,Online,NC085766,Sutton,CT15,England,East of England,01JZ3NR40HK6JXB83ES2W6816G,Spicy Roasted Nuts,Food - Snacks,Savory Snacks,4.24,1.746,6,0.06
XOW-068254,11/14/2023,In-Store,EW005538,Newport,NR29,England,South West,01JZ3NR3ZXGXMWJCYTRV3A1DMS,Nature Explorer Lens Kit,Toys,Outdoor Play Toys,19.24,7.746,16,0.1
OVN-915132,3/23/2023,Online,TV080716,Halton,LS9,England,North West,01JZ3NTD29733C361KCKWSBDNP,Mushrooms,Food - Produce,Fresh Mushrooms,2.24,0.946,14,0.03
VZP-922572,7/9/2023,In-Store,FM023114,Newton,NG34,England,,01JZ3NR35HDFH05EMRR8KAYZ4Y,Smart WiFi Plug,Smart Home,Smart Plugs & Outlets,19.24,7.746,11,0.1
BYX-953143,11/21/2023,Online,KT007210,Normanton,LE15,England,London,01JZ3NCAWT3P7ZHX3QQDVEYFTC,Folding Exercise Bike,Fitness,Bikes & Cycling Equipment,199.24,59.747,14,0.06
BAU-079306,2/24/2023,In-Store,EW082873,Swindon,SN1,England,North East,01JZ3NTATAMQJSCG51XYKNB7FB,Electric Screwdriver,Tools,Power Tools,59.24,23.746,14,0.03
ZHZ-716299,10/31/2023,Online,EK000927,Newton,IV1,Scotland,,01JZ3NCGHQBSVC4FRGYKKB5KG4,Portable Speaker Stand,Audio,Audio Accessories,39.24,11.747,18,0.05
NTH-676343,10/12/2023,In-Store,JH033527,Brampton,NR34,England,South East,01JZ3NR78T607XN8MYTVSVSVAR,Peach Mango Smoothie Mix,Food - Beverages,Smoothies,5.24,2.146,8,0
XLG-080596,9/9/2023,Online,JE006455,Sheffield,S1,England,East of England,01JZ3NR478FFDYEZB04R48DMQM,Honey Garlic Shrimp,Food - Seafood,Prepared Seafood,7.74,3.146,3,0.07
MHY-476575,1/9/2023,In-Store,TQ028619,Ford,GL54,England,West Midlands,01JZ3NCG1XR9VE4JBYB92Z3Y93,Spicy Thai Coconut Soup,Food - Soups,Specialty Soups,3.24,0.947,5,0.04
AUV-291489,8/29/2023,Online,LA037404,Leeds,LS6,England,East Midlands,01JZ3NR5GRKBH10N3QE6V2Z03K,Pasta Portion Control Measure,Kitchen,Cooking Tools & Utensils,9.24,3.746,14,0.08
JEQ-716492,1/7/2023,In-Store,QX046510,London,EC1V,England,London,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food - Pasta,Pasta,5.74,2.346,2,0.09
MHL-958633,9/24/2023,Online,WT046505,Merton,SW19,England,London,01JZ3NSZRCYMVJVKVQRQAB7ASZ,Ice Cube Tray with Lid,Kitchen,Ice Cube Trays,10.24,4.146,20,0.03
TRR-603399,6/17/2023,In-Store,KJ061948,Horton,BS37,,North West,01JZ3NCA45T0SWY9X1ABERCAAT,Pineapple Teriyaki Chicken Mix,Food - Meat,Marinades and Sauces,6.24,1.847,7,0.06
BEX-965223,5/2/2023,Online,WL059001,Kinloch,PH43,Scotland,,01JZ3NR4PD7CTF9MHPE59JZS5Q,Pecan Pie Filling,Food - Baking Goods,Desserts,3.24,1.346,16,0.01
JGZ-050305,4/28/2023,In-Store,RE073309,Bristol,BS41,England,North East,01JZ3NCB0XD9KKB6XN6S2QZN9Q,Pet Travel Carrier,Pets,Travel Accessories,39.24,11.747,6,0.05
KWL-615831,3/23/2023,Online,KP043102,Carlton,DL8,England,West Midlands,01JZ3NCH573KYRFG5H0K51WSGV,Almond Joy Snack Bars,Food - Snacks,Healthy Snacks,2.24,0.647,11,0.04
OMD-881301,9/19/2023,In-Store,UO043428,Kirkton,KW10,Scotland,,01JZ3NR9NCHFZY84F36ZT1WMJQ,Avocado Oil,Food - Oils,Oils,7.74,3.146,20,0.06
KVR-473070,7/30/2023,Online,RG067499,Belfast,BT2,Northern Ireland,,01JZ3NCA3XEVGABACM6PABXMVS,Rainbow Veggie Chips,Food - Snacks,Healthy Snacks,2.54,0.737,18,0.07
REB-869475,9/15/2023,In-Store,NG049211,Whitchurch,BS14,England,,01JZ3NRAMK9PRDYRR55JV6E4YG,Fresh Basil Pesto,Food - Sauces,Herb-Based Sauces,4.04,1.666,5,0.04
GXF-667355,3/28/2023,Online,GL052309,Weston,GU32,England,East Midlands,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food - Soups,Vegetarian Soups,3.54,1.466,3,0.03
NXI-463034,1/28/2023,In-Store,GJ048559,Langley,SG4,England,North West,01JZ3NTFA3Y0KC1YQXTC6Z0RZJ,Self-Watering Planter,Garden,Planters,24.24,9.746,1,0.06
YWF-548941,10/8/2023,Online,HC005340,Denton,M34,England,North East,01JZ3NR97NRSMC1WK6TZZF63J7,Portable Bluetooth Speaker,Audio,Wireless Speakers,49.24,19.746,9,0.01
CMG-655358,10/30/2023,In-Store,TC047901,Kirkton,KW10,Scotland,,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Cooking Appliances,49.24,19.746,11,0.05
EXT-434347,2/13/2023,Online,EY003057,Wootton,NN4,England,London,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness Accessories,49.24,19.746,19,0.06
KAD-900338,10/26/2023,In-Store,CA073023,Halton,LS9,England,North East,01JZ3NR5K3CT6GSE9KQS3MCPJZ,Kids' Art Easel,Toys,Creative Toys,58.24,23.346,13,0
JCD-497384,9/8/2023,Online,WY072508,Burnside,EH52,Scotland,,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food - Produce,Vegetable Snacks,1.74,0.497,2,0.03
MZS-026427,2/23/2023,In-Store,MG058780,Ashley,SN13,England,West Midlands,01JZ3NT957XX69NBH7FKXCDPG7,Sweet Potato Tots,Food - Frozen Foods,Frozen Snacks,3.54,1.466,13,0.02
RPD-158165,4/25/2023,Online,WE068806,Whitwell,DL10,England,North East,01JZ3NCAM4S6R46A1H8S5RCY5N,Chocolate Fudge Brownie Mix,Food - Baking,Mixes,2.24,0.647,3,0.03
KDW-988467,2/16/2023,In-Store,GP060833,Sutton,RH5,England,East of England,01JZ3NCDJB231G033HHJRQNR2V,Multicolored LED Strip Lights,Home,Lighting & Lamps,29.24,8.747,20,0.04
OKF-198569,12/22/2023,Online,OE048597,Craigavon,BT66,Northern Ireland,,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Cooking Appliances,49.24,19.746,8,0.09
DZK-250504,4/13/2023,In-Store,TB044152,Seaton,LE15,England,London,01JZ3NSYB9GF1H0X8JXY4JP69A,Handheld Shower Head,Bathroom,Shower Accessories,34.24,13.746,2,0.01
OZQ-203365,2/1/2023,Online,TV026953,Weston,GU32,England,South East,01JZ3NR5D8HVQP8MZHCS5RVWQB,Maple Bacon Potato Chips,Food - Snacks,Savory Snacks,2.14,0.906,2,0.05
LGE-010355,9/5/2023,In-Store,AY033192,Stapleford,LN6,England,East Midlands,01JZ3NTJ3GWFKK6RRKA11Y7M5Q,Maple Oatmeal,Food - Breakfast,Instant Breakfast,2.24,0.946,10,0.03
INS-143663,9/3/2023,Online,GJ039175,Norton,S8,England,,01JZ3NQZGM9X9PTNAMQTDNQDJ1,Puzzle Game Set,Toys,Board Games,34.24,13.746,16,0.03
NYB-169096,7/30/2023,In-Store,RU059021,Norton,S8,England,East Midlands,01JZ3NR28ZK6XFBKF3JV5EX9A2,Honey Garlic Chicken,Food - Meat,Prepared Poultry,7.74,3.146,14,0.08
TBM-576174,9/19/2023,Online,MU098236,Dean,OX7,England,London,01JZ3NCC91DT2SEYK4HX8TATVM,Pineapple Coconut Rice Mix,Food - Grains,Rice Dishes,3.24,0.947,11,0.09
DGN-366380,8/10/2023,In-Store,CI037729,Horton,BS37,England,North East,01JZ3NR5HADY5RD8JJ6S96S9BH,Chia Seed Pudding Mix,Food - Breakfast,Healthy Breakfast Options,3.44,1.426,6,0.01
HLN-387991,3/17/2023,Online,RQ031628,London,SW1E,England,East Midlands,01JZ3NT7W6RZMZRVH016PQBKF1,Teriyaki Salmon Fillets,Food - Seafood,Prepared Seafood,9.24,3.746,11,0.07
JOB-518454,3/7/2023,In-Store,HJ066150,Upton,DN21,England,East Midlands,01JZ3NCC8QC3YV9RXZD8Q8SY8B,Sweet Potato & Kale Hash,Food - Prepared Foods,Vegetarian Meals,4.74,1.397,10,0
GDC-372094,1/11/2023,Online,SP003084,Pentre,SY4,Wales,,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food - Condiments,BBQ Sauces,2.04,0.866,15,0.02
NZB-441315,12/16/2023,In-Store,MU039362,Marston,ST20,England,East of England,01JZ3NR5CYB0ACTXQRHR2TPBTM,Vegan Chickpea Salad,Food - Prepared Foods,Salads,3.24,1.346,18,0.03
HKG-989597,9/22/2023,Online,ST001444,Church End,N3,England,East Midlands,01JZ3NTKNCPWRCBXFGTNBRXZVT,Garlic Herb Cream Cheese,Food - Dairy,Cheese Spreads,2.24,0.946,6,0.04
HBL-638246,12/17/2023,In-Store,TX043140,Manchester,M14,England,South East,01JZ3NR1FZGFJTSDZZXZXYPAYX,Herb Drying Rack,Garden,Garden Tools,22.24,8.946,3,0.05
KBS-296844,5/29/2023,Online,IA051365,London,WC1B,England,Yorkshire and the Humber,01JZ3NTAJJMK1987R9CXRCNGTP,Apple Sauce,Food - Canned Goods,Sauces & Condiments,1.44,0.626,20,
MAN-237895,10/18/2023,In-Store,EW025276,Newtown,RG20,England,,01JZ3NC9EHJ03VMTPJATE37342,Electrolyte Water Bottle,Fitness,Hydration Gear,34.24,10.247,6,0.02
SFR-381165,4/18/2023,Online,FL012006,Milton,AB56,Scotland,,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food - Produce,Vegetable Snacks,1.74,0.497,2,0.01
LUR-796070,1/6/2023,In-Store,MC044239,Kirkton,KW10,Scotland,,01JZ3NR955VWRRV225TP1F55NP,Motion Sensor Light,Home,Lighting & Lamps,19.24,7.746,16,0.04
UNH-168526,6/8/2023,Online,LC054642,Normanton,LE15,England,North West,01JZ3NCAAWB4F6XP9VFQWY135A,Classic Beef Chili,Food - Canned Goods,Soups & Broths,7.24,2.147,7,0.05
WKN-780768,5/20/2023,In-Store,EK024845,Bradford,BD7,England,,01JZ3NQZDK24WFSSXVFHGP6HXZ,Pet Grooming Scissors,Pets,Grooming Supplies,16.24,6.546,2,0.09
NML-813835,11/27/2023,Online,IU033754,Belfast,BT2,Northern Ireland,,01JZ3NT8QR7XQTZH87MYWDXECH,Spinach Feta Wraps,Food - Deli,Wraps/Rolls,3.54,1.466,16,0.08
MCV-032667,2/2/2023,In-Store,RY018496,Sheffield,S1,England,South West,01JZ3NR25BW6QBMZVSM58HZ7XS,Eco-Friendly Yoga Mat,Fitness,Sustainable Fitness Equipment,39.24,15.746,15,0.04
CGB-208917,4/29/2023,Online,DJ036333,Glasgow,G4,Scotland,,01JZ3NCDS9HYZP7QF371CQWWS0,Chia Seeds,Food - Grains,Superfoods,6.24,1.847,5,0.06
KXX-901098,1/5/2023,In-Store,RX097362,West End,DN36,England,North West,01JZ3NCEZ4MJHM8CT3CAHK2ZQK,Digital Wireless Camera,Home Security,Cameras,199.24,59.747,15,0.04
VEB-289870,5/28/2023,Online,QP030711,London,SW1E,England,North East,01JZ3NT5DHWYJN8Z913RW3HPQE,Smartphone Car Mount with Wireless Charging,Automotive,Phone Accessories,39.24,15.746,16,0.09
KFB-921239,12/23/2023,In-Store,KK051391,Tullich,AB55,Scotland,,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food - Soups,Vegetarian Soups,3.54,1.466,15,0.05
TZS-116450,5/23/2023,Online,UT051065,Belfast,BT2,Northern Ireland,,01JZ3NTBG43WRAGV04SZS36HVM,Fitness Activity Journal,Fitness,Health & Wellness Tools,14.24,5.746,5,
EFV-696640,7/28/2023,In-Store,ED096697,Kinloch,PH43,Scotland,,01JZ3NT9XD6JJTPRS5RNWDF1PV,Stainless Steel Grater,Kitchen,Kitchen Gadgets,14.24,5.746,14,0.06
JQG-095712,6/15/2023,Online,CR000867,Eaton,DN22,England,London,01JZ3NCFG0QHZ1VCJPN7TXZQTN,Rechargeable Electric Screwdriver,Tools,Power Tools,39.24,11.747,7,0.05
PYP-013376,10/31/2023,In-Store,WO075307,Twyford,LE14,England,,01JZ3NR2QSK8TSZDXPHYCYRMP7,Luxury Memory Foam Mattress Topper,Home,Bedding & Linens,129.24,51.746,6,0.05
QGO-054470,3/21/2023,Online,WQ090235,Weston,GU32,England,East Midlands,01JZ3NT8BWTD8M22PXP7SENVFE,Magnetic Phone Car Mount,Automotive,Phone Accessories,14.24,5.746,20,0.1
FYI-640212,12/3/2023,In-Store,WG029597,Church End,CB4,England,North East,01JZ3NSZ2PHJS11APMCF0WSF94,Air Fryer,Kitchen,Small Appliances,79.24,31.746,17,0.01
HIR-740372,11/26/2023,Online,EV090988,Norton,S8,England,South East,01JZ3NR15D0D1WSXY0F50C7QAZ,Californian Raisins,Food - Dried Fruits,Dried Fruits,2.44,1.026,10,0.07
UZN-602184,2/4/2023,In-Store,NH050930,Halton,LS9,England,West Midlands,01JZ3NR8ECNQBPJ1YND1GG0X0G,Pumpkin Waffles,Food - Breakfast,Pancakes & Waffles,3.74,1.546,6,0.05
WJL-756956,3/10/2023,Online,VW090516,Langley,SG4,England,West Midlands,01JZ3NTJD57NGYK9M5ZVQB1AG3,Computer Monitor Stand,Office,Office Accessories,29.24,11.746,5,0.07
YWJ-219687,10/17/2023,In-Store,OL040579,Swindon,SN1,England,South West,01JZ3NC9YPXGEGGWPDF4RG1SQ7,Gaming Mousepad,Gaming,Gaming Accessories,19.24,5.747,10,0.03
MEQ-011127,1/13/2023,Online,ZT037653,Brampton,NR34,England,Yorkshire and the Humber,01JZ3NCBQEZ6QYPZM3R8RJR107,Blackberry Jam,Food - Condiments,Fruit Spreads,3.54,1.037,19,0.03
SAJ-876657,5/22/2023,In-Store,CB019507,Birmingham,B40,England,Yorkshire and the Humber,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food - Frozen Foods,Frozen Vegetables,2.24,0.946,9,0.08
EOE-750952,9/24/2023,Online,CY088274,Kingston,DT10,England,East of England,01JZ3NTD50AM65JXPW7XTHKV04,Frozen Mixed Berries,Food - Frozen Foods,Frozen Fruits,5.24,2.146,8,0.02
SGZ-639787,4/6/2023,In-Store,WP090469,Manchester,M14,England,North East,01JZ3NC9R8GMG6CZVVHHFWKNFD,Creamy Coleslaw Mix,Food - Produce,Condiments,1.64,0.467,20,0.1
WGH-931742,9/28/2023,Online,RX094187,Sutton,RH5,England,East of England,01JZ3NCFTEW1PBSYPAACMXD8YP,Window Bird Feeder,Outdoor,Outdoor Accessories,19.24,5.747,15,0.09
VCI-061112,6/6/2023,In-Store,RS025554,Church End,CB4,,,01JZ3NR5EAH1EWEXG7QSKA4PXD,Vegan Caesar Dressing,Food - Condiments,Dressing,3.24,1.346,11,
YBS-824241,4/29/2023,Online,US038719,Sutton,RH5,,London,01JZ3NR70PXFAY6X8HY9ENFHBA,Cocktail Shaker Set,Kitchen,Barware,29.24,11.746,14,0.04
VDN-797581,4/6/2023,In-Store,QM095982,Carlton,DL8,England,East of England,01JZ3NSZTGKZ5KSVYGV7RNN1ZJ,Thermostatic Shower Valve Kit,Bathroom,Shower Fixtures,39.24,15.746,16,0.05
RGR-505331,3/9/2023,Online,HQ027283,Leeds,LS6,England,South West,01JZ3NSXFNNKZ42D4KCN7Y9GSJ,Green Smoothie Mix,,Health Drinks,5.24,2.146,15,
MIO-199295,5/3/2023,In-Store,LW083217,Kingston,DT10,England,North West,01JZ3NR4QCMG5DHZDK2X07ZPV6,Wireless Security Camera,Home,Smart Home & Security,109.24,43.746,4,0.05
BUP-976275,11/2/2023,Online,HV041002,Upton,DN21,England,London,01JZ3NCFQWMEND7FMSNNWS4FRH,Portable Phone Mug Holder,,Automotive Accessories,14.24,4.247,16,0.07
RLT-778179,9/25/2023,In-Store,BC028977,London,EC3M,England,North East,01JZ3NTENGK8NPD9SXV6G23NJ1,Fruit and Nut Energy Bites,Food - Snacks,Healthy Snacks,2.24,0.946,18,0.05
YQF-107210,3/31/2023,Online,EE035225,Denton,M34,England,Yorkshire and the Humber,01JZ3NR2D5HTX2DZJCT69E6C0Y,Grapes (red),Food - Produce,Fruits,2.74,1.146,5,0.03
ESY-045060,3/5/2023,In-Store,OM050374,Carlton,DL8,England,East of England,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness Accessories,49.24,19.746,11,0.08
OKA-629539,6/2/2023,Online,BJ094559,Linton,BD23,England,West Midlands,01JZ3NC9JB9GDZM5C430H9KAFD,Vegetable Spring Rolls,Food - Frozen Foods,Frozen Appetizers,5.74,1.697,12,0.02
FJT-326380,2/9/2023,In-Store,TO009200,Newtown,RG20,England,London,01JZ3NR7CDSFMKJGYYX6XPE8E9,Plant Growing Kit,Garden,Indoor Gardening Supplies,22.24,8.946,20,0.06
KQG-363016,1/15/2023,Online,KX033423,Tullich,AB55,Scotland,,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Baking Accessories,15.24,4.547,9,
TQG-528775,5/20/2023,In-Store,AA082773,Whitwell,DL10,England,South East,01JZ3NCBHANV6Y85PD3WXJYH9K,Silicone Stretch Lids,Kitchen,Food Storage Solutions,14.24,4.247,3,0.09
VBW-999626,2/4/2023,Online,QM006843,Halton,LS9,,South East,01JZ3NCDR0VC2V9K9NYGDWQTET,Portable Dog Water Bottle,Pets,Dog Accessories,18.24,5.447,8,0.05
FKX-428192,7/15/2023,In-Store,CY002015,Newport,NR29,England,South West,01JZ3NR8NNF7M78AY6ZW4DM9N2,Adjustable Yoga Mat Strap,Fitness,Yoga Equipment,14.24,5.746,5,
ZPU-673539,12/27/2023,Online,MB095866,Merton,SW19,England,Yorkshire and the Humber,01JZ3NT4QPXXP40DE0G1X47N4Q,Watercolor Paint Set,Art Supplies,Painting Supplies,19.24,7.746,16,0.09
XFO-089402,2/20/2023,In-Store,BD087403,Hatton,CV35,England,North East,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food - Meat & Poultry,Meat Products,5.24,2.146,13,0.06
ULI-796284,8/17/2023,Online,VK090011,Newbiggin,NE46,England,,01JZ3NR83YQFK098AQ58WBC217,Chocolate Chip Cookie Mix,Food - Baking,Mixes,1.74,0.746,13,0.07
SAL-156001,7/23/2023,In-Store,HP067134,Kinloch,PH43,Scotland,,01JZ3NR0YPZZX7Y59E2002K0H1,Outdoor String Lights,Outdoor,Outdoor Accessories,24.24,9.746,7,0.06
