Order ID,Order Date,Order Mode,Customer ID,Postal Code,City (Cleaned),Country (Cleaned),Region (Cleaned),Product ID,Product Name,Category,Segment,Sub-Category,Sales,Cost Price,Quantity,Discount,Total Sales,Total Cost Price,Net Profit,Profit Margin
WWO-198549,2025-01-21,In-Store,MJ019298,DT10,Kingston,England,South West,01JZ3NCCHACAVGC58ZRD1BP9ZB,Water Bottle with Built-in Fruit Infuser,Fitness,Fitness,Fitness Accessories,20.41,6.70,15,0.05,306.15,100.46,205.70,0.67
ZUA-515801,2025-01-21,Online,KI039617,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NC9EHJ03VMTPJATE37342,Electrolyte Water Bottle,Fitness,Fitness,Hydration Gear,36.41,11.50,9,0.14,327.69,103.47,224.22,0.68
CMH-459674,2025-01-21,Online,SK069393,LE15,Seaton,England,East Midlands,01JZ3NCGGXXMBZZ5B2PFCX07JX,Pet Travel Backpack Carrier,Pets,Pets,Travel Accessories,51.41,16.00,18,0.00,925.38,287.95,637.43,0.69
DYP-920487,2025-01-21,In-Store,LH034480,TF6,Aston,England,West Midlands,01JZ3NCGQM9WA44544M9M48Q2H,Trackpad for Laptop,Accessories,Accessories,Tech Accessories,51.41,16.00,13,0.11,668.33,207.96,460.37,0.69
FJB-382818,2025-01-21,In-Store,NC044531,SW19,Merton,England,London,01JZ3NC882KTY2P6XF33WN6QE1,Portable Ice Maker,Kitchen,Kitchen,Small Appliances,199.99,60.00,20,0.22,3999.80,1199.94,2799.86,0.70
DCE-656930,2025-01-22,Online,CI047459,CT15,Sutton,England,South East,01JZ3N59NFRCS5VRRVQZ29KR41,Chocolate Mint Protein Shake,Food , Beverages,Health Drinks,3.99,1.20,3,0.17,11.97,3.59,8.38,0.70
IKC-983373,2025-01-22,Online,RJ089647,G4,Glasgow,Scotland,Scotland,01JZ3N5AC91H0H9Z6VJXYCY9AT,Harvest Grain Salad,Food , Salads,Grain Salads,5.49,1.65,13,0.11,71.37,21.41,49.96,0.70
BSD-255811,2025-01-22,Online,JK073255,NR34,Brampton,England,East of England,01JZ3NC9TXWQDG8G759KA27M39,Classic Pesto Sauce,Food , Sauces,Italian Sauces,5.71,2.29,8,0.05,45.68,18.30,27.38,0.60
GBE-350198,2025-01-22,Online,DB076382,OX12,Charlton,England,South East,01JZ3NC4DC77G1KN0YJGS764RP,Gingerbread House Kit,Food , Baking,Baking Kits,6.99,2.10,14,0.12,97.86,29.36,68.50,0.70
IWS-134045,2025-01-22,Online,EE025228,CV35,Walton,England,West Midlands,01JZ3NCF5XZ4XKCH8GA8QR4A4G,Multi-Purpose Marine Rope,Outdoor,Outdoor,Outdoor Recreation,21.41,7.00,7,0.18,149.87,48.98,100.89,0.67
WLM-417074,2025-01-22,In-Store,JF074393,NR29,Newport,England,East of England,01JZ3NC3XC2CXCE1TCQ4EFH29K,Laptop Sleeve,Accessories,Accessories,Laptop Accessories,24.99,7.50,9,0.28,224.91,67.47,157.44,0.70
PHC-650744,2025-01-22,In-Store,HL006234,WC2H,London,England,London,01JZ3NTHWCVX3NBQPJ6RPJS88Q,Digital Meat Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,26.41,11.00,19,0.00,501.79,208.92,292.87,0.58
MJN-688136,2025-01-22,In-Store,JU003803,L74,Liverpool,England,North West,01JZ3N58YR195RJ7CND75PB02Y,Pasta Maker,Kitchen,Kitchen,Small Appliances,39.00,11.70,14,0.06,546.00,163.80,382.20,0.70
WNX-556184,2025-01-22,Online,ON048367,ST20,Marston,England,West Midlands,01JZ3NTKF7NRPEX4NY37DPFX1D,Wireless Range Extender,Electronics,Electronics,Networking Equipment,51.41,21.00,1,0.14,51.41,21.00,30.41,0.59
IKG-743378,2025-01-22,Online,VB070907,SY4,Pentre,Wales,Wales,01JZ3NTCXTPETNCVFVS1T3WV2X,Stick Vacuums Cleaner,Home Appliances,Home Appliances,Floor Care Appliances,131.41,53.00,1,0.05,131.41,53.00,78.41,0.60
TFF-914861,2025-01-22,In-Store,PD029610,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NR3A62HTAPWC595EFQCYA,Mini Projector,Electronics,Electronics,Portable Audio & Video Equipment,171.41,69.00,18,0.01,3085.38,1241.93,1843.45,0.60
FKF-014774,2025-01-23,Online,RX020470,L33,Liverpool,England,North West,01JZ3NTJZFAPR5M95027AT7SYK,Cinnamon Sugar Tortilla Chips,Food , Snacks,Sweet Snacks,4.71,2.32,13,0.19,61.23,30.11,31.12,0.51
UVX-276005,2025-01-23,Online,AM087505,NR34,Brampton,England,East of England,01JZ3NR37A4J3N39T91N8XXZG3,Garlic Breadsticks,Food , Sides,Bread & Rolls,4.91,2.40,10,0.16,49.10,23.96,25.14,0.51
SDR-408339,2025-01-23,Online,PB085687,AB39,Aberdeen,Scotland,Scotland,01JZ3NTBYKWWF6275A3R8VT1BW,Honey Wheat Pretzels,Food , Snacks,Savory Snacks,4.91,2.40,15,0.16,73.65,35.94,37.71,0.51
FWB-414329,2025-01-23,Online,LC070027,DT10,Kingston,England,South West,01JZ3NTF4P3DPAZHJMFFX2PW45,Cinnamon Roll Dough,Food , Bakery,Frozen Baked Goods,5.91,2.80,15,0.10,88.65,41.94,46.71,0.53
GPU-921014,2025-01-23,Online,JX035609,TF6,Aston,England,West Midlands,01JZ3NTD1H4PCDT5K25F9HEHW7,Balsamic Glaze,Food , Condiments,Sauces,6.21,2.92,3,0.19,18.63,8.75,9.88,0.53
PIO-371746,2025-01-23,In-Store,QP093451,NE46,Newbiggin,England,North East,01JZ3NR9XQDV2BRX16834XQFP4,Pasta Primavera,Food , Frozen Foods,Frozen Pasta Dishes,6.41,3.00,1,0.11,6.41,3.00,3.41,0.53
TIV-552797,2025-01-23,In-Store,ZN096535,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food , Pasta,Pasta,7.91,3.60,11,0.16,87.01,39.56,47.45,0.55
BUN-921685,2025-01-23,Online,AH075428,LS9,Halton,England,Yorkshire & the Humber,01JZ3NC7RGM9RQXT677E7NSHZV,Garlic Butter Shrimp,Food , Seafood,Frozen Seafood,8.99,2.70,2,0.16,17.98,5.39,12.59,0.70
IEE-095347,2025-01-23,Online,TK000744,LE15,Seaton,England,East Midlands,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Pets,Pets,Grooming Supplies,12.41,5.40,15,0.03,186.15,80.94,105.21,0.57
SDI-813548,2025-01-23,Online,YK006641,SN13,Ashley,England,South West,01JZ3NTBG43WRAGV04SZS36HVM,Fitness Activity Journal,Fitness,Fitness,Health & Wellness Tools,16.41,7.00,16,0.14,262.56,111.94,150.62,0.57
QCE-563252,2025-01-23,Online,MC053747,OX12,Charlton,England,South East,01JZ3NCCC1JRBG2Q2FKG0ER065,Wooden Puzzle Game,Toys,Toys,Puzzles,16.41,5.50,16,0.03,262.56,87.95,174.61,0.67
XBG-951822,2025-01-23,Online,RU058520,CV35,Walton,England,West Midlands,01JZ3NCGVD6EH3WJ8VK97TM2CC,Portable Hand Warmer,Accessories,Accessories,Tech Accessories,26.41,8.50,16,0.20,422.56,135.95,286.61,0.68
JVR-891794,2025-01-23,Online,IB052398,NN11,Norton,England,East Midlands,01JZ3NR2HM9DE39M9WJSA1TM5B,Cork Yoga Mat,Fitness,Fitness,Yoga Equipment,41.41,17.00,10,0.00,414.10,169.96,244.14,0.59
TJO-816032,2025-01-23,Online,FR055265,EH52,Burnside,Scotland,Scotland,01JZ3N58MZHSGJ90EWDC28B7Y7,Electric Blanket,Home,Home,Bedding & Linens,59.99,18.00,4,0.28,239.96,71.99,167.97,0.70
YHG-826208,2025-01-23,Online,VQ077263,NN4,Wootton,England,East Midlands,01JZ3NTCW087FWFADDV24R0FBW,Mini Indoor Hydroponic Garden,Garden,Garden,Indoor Gardening Supplies,61.41,25.00,4,0.06,245.64,99.98,145.66,0.59
BUF-835105,2025-01-23,Online,WI001306,SW19,Merton,England,London,01JZ3NSXRBWHP239BGXXKH07AJ,Wireless Earbuds,Audio,Audio,Earbuds,71.41,29.00,5,0.00,357.05,144.98,212.07,0.59
PEN-546690,2025-01-23,In-Store,TV097382,G4,Glasgow,Scotland,Scotland,01JZ3NR0KFE7HESXJMVF2BC45Q,Lightweight Backpacking Tent,Outdoor,Outdoor,Camping Equipment,131.41,53.00,16,0.19,2102.56,847.94,1254.62,0.60
YPJ-188065,2025-01-23,In-Store,NL024977,NN4,Wootton,England,East Midlands,01JZ3NT8TT0ASMVMSGXEYPQ0RK,Adjustable Bar Stools,Furniture,Furniture,Seating,151.41,61.00,16,0.19,2422.56,975.94,1446.62,0.60
TGP-683635,2025-01-24,In-Store,NH032711,CV35,Walton,England,West Midlands,01JZ3NSZT69Q5YCQ36E7EMQJ26,Coconut Water,Food , Beverages,Natural Beverages,3.91,2.00,17,0.18,66.47,33.93,32.54,0.49
MKL-993210,2025-01-24,Online,PB063442,DT10,Kingston,England,South West,01JZ3NR9J11CRZF2HBKV9E2JGX,Black Bean Soup,Food , Soups,Vegetarian Soups,4.91,2.40,12,0.02,58.92,28.75,30.17,0.51
HDG-394302,2025-01-24,In-Store,ES011889,NR34,Brampton,England,East of England,01JZ3NCFFCT0PQ3RXHXNVD01JC,Natural Fruit Snacks,Food , Snacks,Healthy Snacks,5.41,2.20,18,0.12,97.38,39.55,57.83,0.59
ZWJ-096857,2025-01-24,Online,GL049016,PR1,Preston,England,North West,01JZ3NCBNPCCRRGRS3GXHRQ0ED,Pumpkin Pancake Mix,Food , Breakfast,Pancakes & Waffles,5.61,2.26,1,0.02,5.61,2.26,3.35,0.60
FSO-616440,2025-01-24,Online,LQ014108,CB4,Church End,England,East of England,01JZ3NC9WV53VW2A9WF5RMKD1Y,Maple Syrup,Food , Condiments,Syrups,8.41,3.10,15,0.18,126.15,46.46,79.70,0.63
PEA-344352,2025-01-24,Online,KX027147,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NT0G2KA577CYDQJYBPM01,Whole Roasted Chicken,Food , Meat,Poultry,11.41,5.00,12,0.16,136.92,59.95,76.97,0.56
HNL-358840,2025-01-24,In-Store,FL017847,W1F,London,England,London,01JZ3NSXNFCA10KH777YD5QJ02,Children's Educational Workbook,Books,Books,Children's Educational Books,14.41,6.20,13,0.11,187.33,80.55,106.78,0.57
HHU-855852,2025-01-24,Online,QN014838,TF6,Aston,England,West Midlands,01JZ3NR73MTRDH62EDCCC8RD9M,Inflatable Party Cooler,Outdoor,Outdoor,Outdoor Accessories,21.41,9.00,4,0.04,85.64,35.98,49.66,0.58
BSC-811208,2025-01-24,Online,SO014368,BS41,Bristol,England,South West,01JZ3NCGXV2V0M59ATFCWZYC82,LED Christmas Lights,Home,Home,Seasonal Home Decor,31.41,10.00,6,0.10,188.46,59.98,128.48,0.68
LDL-164981,2025-01-24,Online,IR005341,DT10,Kingston,England,South West,01JZ3NR25BW6QBMZVSM58HZ7XS,Eco-Friendly Yoga Mat,Fitness,Fitness,Sustainable Fitness Equipment,41.41,17.00,17,0.08,703.97,288.93,415.04,0.59
MVJ-242038,2025-01-24,In-Store,OS093484,CT15,Sutton,England,South East,01JZ3NTDQ7ZX588R70KAAZ7F5H,Puffer Winter Coat,Clothing , Outerwear,Coats,101.41,41.00,11,0.04,1115.51,450.96,664.55,0.60
SWA-554738,2025-01-25,In-Store,VC000359,W1F,London,England,London,01JZ3NC80K9RMN8ZRZ347S5GMD,Organic Green Tea,Food , Beverages,Herbal Tea,4.29,1.29,4,0.00,17.16,5.15,12.01,0.70
XIO-215073,2025-01-25,In-Store,AR080205,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NTKNCPWRCBXFGTNBRXZVT,Garlic Herb Cream Cheese,Food , Dairy,Cheese Spreads,4.41,2.20,3,0.15,13.23,6.59,6.64,0.50
HVU-410940,2025-01-25,Online,CM032751,B40,Birmingham,England,West Midlands,01JZ3NQZXX8EW827CMPM8YRB0G,Coconut Granola,Food , Snacks,Healthy Snacks,5.61,2.68,3,0.05,16.83,8.03,8.80,0.52
ZBX-807434,2025-01-25,Online,LT063474,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NCGR98JE0X2FCNSP90GM1,Organic Lentil Soup,Food , Soups,Canned Soups,6.41,2.50,2,0.03,12.82,4.99,7.83,0.61
NCB-450205,2025-01-25,In-Store,FB057385,LE15,Seaton,England,East Midlands,01JZ3NT8XGEXF8HPFCJAZCHSZ6,Buffalo Chicken Wraps,Food , Prepared Meals,Wraps & Sandwiches,7.41,3.40,12,0.11,88.92,40.75,48.17,0.54
ZOE-830538,2025-01-25,Online,EL072097,WC1B,London,England,London,01JZ3NCG6KANFSHY687V7471SR,Lemon Dill Salmon,Food , Seafood,Prepared Seafood,11.41,4.00,12,0.10,136.92,47.96,88.96,0.65
TFS-118708,2025-01-25,In-Store,ZD091276,S8,Norton,England,Yorkshire and the Humber,01JZ3NTN76TH5S749XD720CY99,Sporty Slide Sandals,Clothing , Footwear,Casual Footwear,26.41,11.00,5,0.20,132.05,54.98,77.07,0.58
XRJ-742969,2025-01-25,In-Store,QC015889,BH21,East End,England,North West,01JZ3NCGN4M2ZQYAPPP0Z43TWG,Athletic Compression Tights,Clothing , Activewear,Sports Apparel,41.41,13.00,12,0.19,496.92,155.96,340.96,0.69
GKT-317243,2025-01-25,Online,QJ086664,G4,Glasgow,Scotland,Scotland,01JZ3NTE0WKV3KV5DZG1RJW9PS,Mini Cordless Vacuum Cleaner,Home Appliances,Home Appliances,Floor Care Appliances,47.41,19.40,7,0.06,331.87,135.77,196.10,0.59
CYJ-921162,2025-01-25,In-Store,AS095657,PR1,Preston,England,North West,01JZ3NTKF7NRPEX4NY37DPFX1D,Wireless Range Extender,Electronics,Electronics,Networking Equipment,51.41,21.00,10,0.02,514.10,209.96,304.14,0.59
CIP-132374,2025-01-26,In-Store,KS085086,M14,Manchester,England,North West,01JZ3N5AEQ5HVK5YQX8K9QHYSA,Sweet Corn,Food , Canned Goods,Canned Vegetables,1.50,0.45,1,0.24,1.50,0.45,1.05,0.70
MWG-740023,2025-01-26,Online,ZV019823,WC1B,London,England,London,01JZ3NT0RKNDQ9KVA7582RNHZZ,Coconut Rice,Food , Frozen,Frozen Meals,3.71,1.92,19,0.02,70.49,36.40,34.09,0.48
OCU-693381,2025-01-26,Online,BE030274,LE14,Twyford,England,East Midlands,01JZ3NR1VXZ3RN4MNGD0MCCTTM,Savory Rice Cakes,Food , Snacks,Savory Snacks,3.92,2.00,19,0.17,74.48,38.00,36.48,0.49
FNC-572427,2025-01-26,Online,LR010971,ST20,Marston,England,West Midlands,01JZ3NTK0PF89ZMV5TTW1QK36S,Basil Lemonade,Food , Beverages,Herbal Beverages,4.41,2.20,5,0.07,22.05,10.98,11.07,0.50
UUG-735547,2025-01-26,In-Store,ME069506,BS41,Bristol,England,South West,01JZ3NCB7CM2B8ZGEG6PPSPCRG,Garden Vegetable Chips,Food , Snacks,Vegetable Snacks,4.91,2.05,5,0.10,24.55,10.24,14.32,0.58
ASU-984656,2025-01-26,Online,FN031412,OX7,Dean,England,South East,01JZ3N59DNDR4WHR2VCSM508H3,Hummus Variety Pack,Food , Dairy,Dairy Alternatives,5.99,1.80,17,0.35,101.83,30.55,71.28,0.70
CYE-449987,2025-01-26,In-Store,AK047185,DL10,Whitwell,England,Yorkshire & the Humber,01JZ3NR2QG5M8SE0NWC3TFWF3C,Safety Goggles,Safety,Safety,Personal Protective Equipment (PPE) & Disaster Preparedness,16.41,7.00,1,0.13,16.41,7.00,9.41,0.57
JJR-562592,2025-01-26,In-Store,DG015801,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NRAWG5DHVWZ004ZV14BDR,Premium Flashlight,Outdoor,Outdoor,Camping Equipment,21.41,9.00,12,0.03,256.92,107.95,148.97,0.58
CJQ-882707,2025-01-26,Online,IK020923,S8,Norton,England,Yorkshire and the Humber,01JZ3NCBZHEDY6RDBDZH0W7FSG,Travel Mug with Leak-Proof Lid,Kitchen,Kitchen,Drinkware,26.41,8.50,6,0.13,158.46,50.98,107.48,0.68
RRE-935447,2025-01-26,In-Store,SO014368,N3,Church End,England,London,01JZ3NRAY54ERPE0VWT1MXHN9J,Wireless Charger,Accessories,Accessories,Power Accessories,26.41,11.00,7,0.17,184.87,76.97,107.90,0.58
ZXX-836558,2025-01-26,In-Store,AM087505,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NT4NVNEWJZT3ARWM8X90K,Stainless Steel Mixing Bowls,Kitchen,Kitchen,Cookware,31.41,13.00,17,0.05,533.97,220.93,313.04,0.59
QDZ-187812,2025-01-26,Online,VW049815,G4,Glasgow,Scotland,Scotland,01JZ3NCA5NX1M01H3JC96DPDZV,Fitness Foam Roller,Fitness,Fitness,Recovery Tools,31.41,10.00,18,0.00,565.38,179.95,385.43,0.68
JVF-864178,2025-01-26,In-Store,DI067107,KW10,Kirkton,Scotland,Scotland,01JZ3NCGN4M2ZQYAPPP0Z43TWG,Athletic Compression Tights,Clothing , Activewear,Sports Apparel,41.41,13.00,12,0.20,496.92,155.96,340.96,0.69
AFW-435012,2025-01-26,Online,VQ012259,EH52,Burnside,Scotland,Scotland,01JZ3NSZTGKZ5KSVYGV7RNN1ZJ,Thermostatic Shower Valve Kit,Bathroom,Bathroom,Shower Fixtures,41.41,17.00,14,0.16,579.74,237.94,341.80,0.59
OGA-612919,2025-01-26,In-Store,CM032751,NG22,Milton,England,East Midlands,01JZ3NR9TSHBWCBE2ADJDH42WQ,Backpack,Accessories,Accessories,Bags,51.41,21.00,13,0.18,668.33,272.95,395.38,0.59
QES-466425,2025-01-27,Online,BE030274,AB39,Aberdeen,Scotland,Scotland,01JZ3NTB531HEMGKWM0NBEYD5Q,Chili Beans (canned),Food , Canned Goods,Canned Vegetables,3.11,1.68,2,0.00,6.22,3.35,2.87,0.46
MVZ-946840,2025-01-27,In-Store,TD068892,BS37,Horton,England,South West,01JZ3NR15D0D1WSXY0F50C7QAZ,Californian Raisins,Food , Dried Fruits,Dried Fruits,4.61,2.28,8,0.09,36.88,18.21,18.67,0.51
XMG-204171,2025-01-27,In-Store,CS092679,NN4,Wootton,England,East Midlands,01JZ3NR1EGMCKGGS1Z4AS5NNCY,Maple Cinnamon Granola Bars,Food , Snacks,Healthy Snacks,4.91,2.40,1,0.02,4.91,2.40,2.51,0.51
CNO-326777,2025-01-27,Online,CP050234,LE16,Middleton,England,East Midlands,01JZ3NR8CPHANP4RTQ49H4PZYK,Organic Cereal Bars,Food , Snacks,Healthy Snacks,5.71,2.72,16,0.18,91.36,43.46,47.90,0.52
RTO-942572,2025-01-27,Online,LM010826,LN6,Stapleford,England,East Midlands,01JZ3NR4TDH4Q7VTBVJ4VDWNBH,Vegetable Fried Rice,Food , Frozen Foods,Frozen Meals,6.41,3.00,18,0.09,115.38,53.93,61.45,0.53
KFA-509225,2025-01-27,Online,RU014698,LS6,Leeds,England,Yorkshire & the Humber,01JZ3NTDJE241Q2EF1J57P3EPT,Beef Sirloin Steak,Food , Meat,Red Meat,17.41,7.40,4,0.01,69.64,29.58,40.06,0.58
OHB-989878,2025-01-27,Online,XE095413,CH48,Wirral,England,North West,01JZ3NCGYBMYYRT3TJ2MKS98V5,Travel Jewelry Organizer,Accessories,Accessories,Jewelry Storage,21.41,7.00,20,0.15,428.20,139.94,288.26,0.67
LIS-891966,2025-01-27,In-Store,LE047809,S33,Hope Valley,England,East Midlands,01JZ3NR73MTRDH62EDCCC8RD9M,Inflatable Party Cooler,Outdoor,Outdoor,Outdoor Accessories,21.41,9.00,9,0.11,192.69,80.96,111.73,0.58
FJE-678682,2025-01-27,In-Store,WD060968,DT10,Kingston,England,South West,01JZ3NT4NVNEWJZT3ARWM8X90K,Stainless Steel Mixing Bowls,Kitchen,Kitchen,Cookware,31.41,13.00,19,0.08,596.79,246.92,349.87,0.59
OJC-401765,2025-01-27,In-Store,TV097382,GU32,Weston,England,South East,01JZ3NSYB9GF1H0X8JXY4JP69A,Handheld Shower Head,Bathroom,Bathroom,Shower Accessories,36.41,15.00,15,0.16,546.15,224.94,321.21,0.59
KBD-123850,2025-01-27,In-Store,CI029431,SW1E,London,England,London,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden,Garden,Garden Tools,41.41,17.00,11,0.06,455.51,186.96,268.55,0.59
NZH-511284,2025-01-27,Online,YG065949,G4,Glasgow,Scotland,Scotland,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness,Fitness Accessories,51.41,21.00,13,0.03,668.33,272.95,395.38,0.59
APG-684315,2025-01-27,In-Store,CJ007867,M34,Denton,England,North West,01JZ3NC9ZQKV7FDACKF9H8GRVV,Portable Hammock Swing,Outdoor,Outdoor,Outdoor Furniture,61.41,19.00,8,0.00,491.28,151.98,339.30,0.69
OLI-927102,2025-01-27,Online,UE086249,S33,Hope Valley,England,East Midlands,01JZ3NCA7MJMZ5V3TFJ7QTBEZ7,Foot Massager,Health,Health,Wellness & Relaxation,81.41,25.00,10,0.06,814.10,249.97,564.13,0.69
IDE-263815,2025-01-28,Online,YI090050,CB4,Church End,England,East of England,01JZ3NC7QPGZGYSRQKS8S1QVKH,Organic Honeycrisp Apples,Food , Fruits,Apples,1.99,0.60,16,0.02,31.84,9.55,22.29,0.70
TZI-387907,2025-01-28,Online,LS092336,CT16,Buckland,England,South East,01JZ3N5870B67G7KW0K6SC2BQC,Chili Garlic Sauce,Food , Condiments,Spicy Sauces,2.49,0.75,8,0.04,19.92,5.98,13.94,0.70
ZAX-784642,2025-01-28,In-Store,KI071073,S1,Sheffield,England,Yorkshire and the Humber,01JZ3NTB531HEMGKWM0NBEYD5Q,Chili Beans (canned),Food , Canned Goods,Canned Vegetables,3.11,1.68,13,0.08,40.43,21.79,18.64,0.46
PTG-459111,2025-01-28,In-Store,WX069469,CB4,Church End,England,East of England,01JZ3NQZACE3CC48N8C52TEEGG,Whole Grain Hamburger Buns,Food , Bakery,Breads,4.11,2.08,14,0.13,57.54,29.06,28.48,0.49
BTL-229221,2025-01-28,Online,ON002990,NG22,Milton,England,East Midlands,01JZ3NCFF6A3511S03HMDFMG90,Indian Curry Sauce,Food , Condiments,Dressing,5.11,2.11,19,0.10,97.09,40.03,57.06,0.59
TYF-387165,2025-01-28,In-Store,UX079399,CT15,Sutton,England,South East,01JZ3NR8CPHANP4RTQ49H4PZYK,Organic Cereal Bars,Food , Snacks,Healthy Snacks,5.71,2.72,6,0.04,34.26,16.30,17.96,0.52
QUT-866569,2025-01-28,Online,DP081891,NN11,Norton,England,East Midlands,01JZ3NTEHKCDAVMNKF3EWJYF77,Almond Flour Cookies,Food , Bakery,Gluten-Free Treats,6.41,3.00,20,0.06,128.20,59.92,68.28,0.53
FOJ-935265,2025-01-28,In-Store,TV097382,AB56,Milton,Scotland,Scotland,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food , Pasta,Pasta,7.91,3.60,5,0.17,39.55,17.98,21.57,0.55
QAI-081845,2025-01-28,In-Store,DL069151,CT16,Buckland,England,South East,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing , Accessories,Bags,21.41,9.00,17,0.00,363.97,152.93,211.04,0.58
EIB-167766,2025-01-28,In-Store,IR005341,BS37,Horton,England,South West,01JZ3NR3ZXGXMWJCYTRV3A1DMS,Nature Explorer Lens Kit,Toys,Toys,Outdoor Play Toys,21.41,9.00,20,0.18,428.20,179.92,248.28,0.58
YUZ-835150,2025-01-28,In-Store,MC022478,RH5,Sutton,England,South East,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen,Kitchen,Kitchen Gadgets,26.41,11.00,13,0.13,343.33,142.95,200.38,0.58
PGP-646087,2025-01-28,Online,JJ041546,DN36,West End,England,East Midlands,01JZ3NTABYCXGWH5YXJDBN1M4R,Infrared Thermometer Gun,Health,Health,Medical Devices,31.41,13.00,2,0.12,62.82,25.99,36.83,0.59
EHF-895376,2025-01-28,Online,JJ088756,DL10,Whitwell,England,Yorkshire & the Humber,01JZ3NTE8BJGV0VS79VNE2Z5Z3,High-Waisted Skirt,Clothing , Bottoms,Bottoms,36.41,15.00,20,0.19,728.20,299.92,428.28,0.59
NIC-767031,2025-01-28,Online,ZR069261,N3,Church End,England,London,01JZ3NCG3AVKM8SCBFJDMPZM75,Infrared Thermometer,Health,Health,Medical Devices,41.41,13.00,18,0.11,745.38,233.95,511.43,0.69
CGG-830586,2025-01-28,Online,GV013637,BS37,Horton,England,South West,01JZ3NTCXTPETNCVFVS1T3WV2X,Stick Vacuums Cleaner,Home Appliances,Home Appliances,Floor Care Appliances,131.41,53.00,13,0.00,1708.33,688.95,1019.38,0.60
HFU-275656,2025-01-28,Online,CN044542,SG4,Langley,England,East of England,01JZ3NR6WWA2CDB744ASX0QPDK,Kids' Educational Tablet,Electronics,Electronics,Tablets for Kids,131.41,53.00,3,0.13,394.23,158.99,235.24,0.60
MNU-555926,2025-01-28,In-Store,RU058520,OX7,Dean,England,South East,01JZ3NR3A62HTAPWC595EFQCYA,Mini Projector,Electronics,Electronics,Portable Audio & Video Equipment,171.41,69.00,17,0.05,2913.97,1172.93,1741.04,0.60
WRV-283925,2025-01-29,Online,CQ072162,NE46,Newbiggin,England,North East,01JZ3NC5CTEJW8843GVAGFYSX1,Roasted Red Pepper Hummus,Food , Dips,Vegetable Dips,3.49,1.05,18,0.33,62.82,18.85,43.97,0.70
ZIP-368993,2025-01-29,In-Store,RL033705,KW10,Kirkton,Scotland,Scotland,01JZ3NTFXNFXSXYYEK9FTRGEG0,Sweet Potato Chips,Food , Snacks,Savory Snacks,4.41,2.20,12,0.04,52.92,26.35,26.57,0.50
CYF-244699,2025-01-29,Online,GT094069,SW1E,London,England,London,01JZ3NTBYKWWF6275A3R8VT1BW,Honey Wheat Pretzels,Food , Snacks,Savory Snacks,4.91,2.40,17,0.15,83.47,40.73,42.74,0.51
ZQA-899055,2025-01-29,Online,UF084710,ST20,Marston,England,West Midlands,01JZ3NT93PBH8PMX1GE0GKH25E,Whole Grain Cereal,Food , Breakfast,Breakfast Cereals,4.91,2.40,5,0.16,24.55,11.98,12.57,0.51
FJI-632172,2025-01-29,In-Store,VH053108,N3,Church End,England,London,01JZ3NTE6WTWV21610D2DBGF7T,Vegetable Fried Rice Mix,Food , Frozen Food,Frozen Meals,5.41,2.60,13,0.15,70.33,33.75,36.58,0.52
LLD-913007,2025-01-29,Online,OS093484,LS6,Leeds,England,Yorkshire & the Humber,01JZ3NRAMK9PRDYRR55JV6E4YG,Fresh Basil Pesto,Food , Sauces,Herb-Based Sauces,6.21,2.92,9,0.11,55.89,26.24,29.65,0.53
XPR-354419,2025-01-29,Online,ON014862,BD7,Bradford,England,Yorkshire & the Humber,01JZ3NR40HK6JXB83ES2W6816G,Spicy Roasted Nuts,Food , Snacks,Savory Snacks,6.41,3.00,12,0.10,76.92,35.95,40.97,0.53
HEB-936483,2025-01-29,Online,FB065898,WC2H,London,England,London,01JZ3NSZBQDE687R50SSTZMWXE,Pumpkin Spice Coffee,Food , Beverages,Coffee,9.41,4.20,10,0.03,94.10,41.96,52.14,0.55
YBG-140487,2025-01-29,In-Store,RO013242,DL10,Whitwell,England,Yorkshire & the Humber,01JZ3NR14V0B3HYMAA440CNMMA,Buffalo Stilton Cheese,Food , Cheese,Specialty Cheeses,10.41,4.60,1,0.14,10.41,4.60,5.81,0.56
